"Character","Move","onBlock","plnCmd","airmove","followUp","projectile","moveType","health","stun","vgauge1","vgauge2","fDash","bDash","fWalk","bWalk","throwHurt","throwRange","Damage","Stun"
"F.A.N.G","EX Nishikyu",-1,"d,u+PP","False","False","True","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,90,100
"F.A.N.G","LP Sotoja",-11,"b,f+LP","False","False","False","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,70,200
"F.A.N.G","MP Sotoja",-9,"b,f+MP","False","False","False","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,80,200
"F.A.N.G","HP Sotoja",-10,"b,f+HP","False","False","False","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,100,200
"F.A.N.G","EX Sotoja",-2,"b,f+PP","False","False","False","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,100,200
"F.A.N.G","LK Ryobenda",-9,"b,f+LK","False","False","False","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,60,200
"F.A.N.G","MK Ryobenda",-8,"b,f+MK","False","False","True","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,40,100
"F.A.N.G","MK Ryobenda Trap",16,"b,f+MK","False","False","True","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,40,100
"F.A.N.G","HK Ryobenda",-10,"b,f+HK","False","False","True","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,40,100
"F.A.N.G","HK Ryobenda Trap",10,"b,f+HK","False","False","True","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,40,100
"F.A.N.G","EX Ryobenda",2,"b,f+KK","False","False","False","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,60,200
"F.A.N.G","EX Ryobenda Trap",24,"b,f+KK","False","False","True","special",975,1000,600,900,20,24,0.032,0.028,0.25,0.85,40,44
"G","Stand LP",3,"LP","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,30,70
"G","Stand MP",3,"MP","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,60,100
"G","Stand HP",-3,"HP","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,80,150
"G","Stand LK",1,"LK","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,40,70
"G","Stand MK",-2,"MK","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,60,100
"G","Stand HK",-5,"HK","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,80,100
"G","Crouch LP",2,"d+LP","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,30,70
"G","Crouch MP",2,"d+MP","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,60,100
"G","Crouch HP",-3,"d+HP","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,80,100
"G","Crouch LK",1,"d+LK","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,20,70
"G","Crouch MK",-2,"d+MK","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,60,100
"G","Crouch HK",-14,"d+HK","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,150
"G","Wild President",-4,"f+HP","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,90,150
"G","Strong President",-5,"b+HP","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,80,100
"G","Crash President",-7,"f+HK","False","False","False","normal",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,90,150
"G","G Barrier",-17,"MP+MK (VS1)","False","False","False","vskill",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,50,100
"G","G Elimination",-2,"MK+HP","False","True","False","vbreak",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,60,0
"G","LP G Smash Over (Level 1)",-4,"f,d,df+LP (Level 1)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,100
"G","MP G Smash Over (Level 1)",-4,"f,d,df+MP (Level 1)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,100
"G","HP G Smash Over (Level 1)",-4,"f,d,df+HP (Level 1)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,100
"G","LP G Smash Over (Level 2)",-4,"f,d,df+LP (Level 2)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,120,120
"G","MP G Smash Over (Level 2)",-4,"f,d,df+MP (Level 2)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,120,120
"G","HP G Smash Over (Level 2)",-4,"f,d,df+HP (Level 2)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,120,120
"G","G Smash Over (Level 3)",-6,"f,d,df+P (Level 3)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,120
"G","EX G Smash Over",-6,"f,d,df+PP","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,120
"G","LK G Smash Under (Level 1)",-8,"f,d,df+LK (Level 1)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,80,100
"G","MK G Smash Under (Level 1)",-8,"f,d,df+MK (Level 1)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,80,100
"G","HK G Smash Under (Level 1)",-8,"f,d,df+HK (Level 1)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,80,100
"G","LK G Smash Under (Level 2)",-8,"f,d,df+LK (Level 2)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,150
"G","MK G Smash Under (Level 2)",-6,"f,d,df+MK (Level 2)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,150
"G","HK G Smash Under (Level 2)",-6,"f,d,df+HK (Level 2)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,150
"G","G Smash Under (Level 3)",-8,"f,d,df+K (Level 3)","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,110,150
"G","EX G Smash Under",-8,"f,d,df+KK","False","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,110,150
"G","LP G Burst (Level 1)",-11,"qcf+LP (Level 1)","False","False","True","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,50,100
"G","MP G Burst (Level 1)",-6,"qcf+MP (Level 1)","False","False","True","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,50,100
"G","HP G Burst (Level 1)",-4,"qcf+HP (Level 1)","False","False","True","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,50,100
"G","LP G Burst (Level 2)",-8,"qcf+LP (Level 2)","False","False","True","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,80,150
"G","MP G Burst (Level 2)",-3,"qcf+MP (Level 2)","False","False","True","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,80,150
"G","HP G Burst (Level 2)",-1,"qcf+HP (Level 2)","False","False","True","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,80,150
"G","G Burst (Level 3)",-2,"qcf+P (Level 3)","False","False","True","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,150
"G","EX G Burst",-2,"qcf+PP","False","False","True","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,100,150
"G","LK G Spin Kick (Level 1)",-5,"qcf+LK (Level 1)","True","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,70,150
"G","MK G Spin Kick (Level 1)",-5,"qcf+MK (Level 1)","True","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,70,150
"G","HK G Spin Kick (Level 1)",-5,"qcf+HK (Level 1)","True","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,70,150
"G","LK G Spin Kick (Level 2)",-5,"qcf+LK (Level 2)","True","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,50,100
"G","MK G Spin Kick (Level 2)",-5,"qcf+MK (Level 2)","True","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,50,100
"G","HK G Spin Kick (Level 2)",-5,"qcf+HK (Level 2)","True","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,50,100
"G","G Spin Kick (Level 3)",-2,"qcf+K (Level 3)","True","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,110,150
"G","EX G Spin Kick",-2,"qcf+KK","True","False","False","special",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,110,150
"G","Pangaea Burst",-24,"qcf,qcf+P","False","False","False","super",1025,1050,900,600,19,25,0.0377,0.03,0.25,0.85,330,0
"Gill","Stand LP",2,"LP","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,30,70
"Gill","Stand MP",3,"MP","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,60,100
"Gill","Stand HP",-2,"HP","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,90,120
"Gill","Stand LK",3,"LK","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,30,70
"Gill","Stand MK",-4,"MK","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,70,100
"Gill","Stand HK",-4,"HK","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,80,150
"Gill","Crouch LP",1,"d+LP","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,30,70
"Gill","Crouch MP",-2,"d+MP","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,60,100
"Gill","Crouch HP",-9,"d+HP","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,80,150
"Gill","Crouch LK",0,"d+LK","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,20,70
"Gill","Crouch MK",-2,"d+MK","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,60,100
"Gill","Crouch HK",-13,"d+HK","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,90,120
"Gill","Cryo Drop Elbow",-8,"f+HP","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,80,150
"Gill","Pyro Quarrel Kick",-6,"f+HK","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,90,120
"Gill","Cryo Rise Kick",-7,"b+HK","False","False","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,80,150
"Gill","Guilty Straight",-5,"LP > MP","False","True","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,84,160
"Gill","Penalty Break",-8,"d+LK > d+MK","False","True","False","normal",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,65,160
"Gill","Divine Comet",15,"MP+MK (VS1)","False","False","True","vskill",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,60,80
"Gill","Radiant Judgement",-2,"MK+HP","False","True","False","vbreak",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,60,0
"Gill","LP Pyrokinesis",-6,"qcf+LP","False","False","True","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,70,80
"Gill","MP Pyrokinesis",-6,"qcf+MP","False","False","True","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,70,80
"Gill","LPMP Pyrokinesis",1,"qcf+LPMP","False","False","True","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,90,80
"Gill","LPHP Pyrokinesis",1,"qcf+LPHP","False","False","True","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,90,80
"Gill","LP Cryokinesis",-4,"qcb+LP","False","False","True","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,50,120
"Gill","MP Cryokinesis",-4,"qcb+MP","False","False","True","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,50,120
"Gill","LPMP Cryokinesis",3,"qcb+LPMP","False","False","True","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,50,140
"Gill","LPHP Cryokinesis",3,"qcb+LPHP","False","False","True","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,50,140
"Gill","LK Pyro Cyber Lariat",-6,"qcf+LK","False","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,80,120
"Gill","MK Pyro Cyber Lariat",-6,"qcf+MK","False","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,100,80
"Gill","HK Pyro Cyber Lariat",-6,"qcf+HK","False","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,120,80
"Gill","EX Pyro Cyber Lariat",-12,"qcf+KK","False","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,120,80
"Gill","LK Cryo Cyber Lariat",-6,"qcb+LK","False","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,60,120
"Gill","MK Cryo Cyber Lariat",-6,"qcb+MK","False","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,60,140
"Gill","HK Cryo Cyber Lariat",-6,"qcb+HK","False","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,60,160
"Gill","EX Cryo Cyber Lariat",-12,"qcb+KK","False","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,60,160
"Gill","LK Moonsault Knee Drop",-2,"f,d,df+LK","True","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,100,120
"Gill","MK Moonsault Knee Drop",-2,"f,d,df+MK","True","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,100,120
"Gill","HK Moonsault Knee Drop",-2,"f,d,df+HK","True","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,100,120
"Gill","EX Moonsault Knee Drop",-2,"f,d,df+KK","True","False","False","special",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,100,140
"Gill","Seraphic Wing",-32,"qcf,qcf+P","False","False","False","super",1025,1050,600,600,16,25,0.0412,0.0273,0.25,0.85,340,0
"Guile","Stand LP",3,"LP","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,30,70
"Guile","Stand MP",3,"MP","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,60,100
"Guile","Stand HP",-4,"HP","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,80,150
"Guile","Stand LK",2,"LK","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,30,70
"Guile","Stand MK",-1,"MK","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,70,100
"Guile","Stand HK",-3,"HK","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,80,150
"Guile","Crouch LP",2,"d+LP","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,30,70
"Guile","Crouch MP",2,"d+MP","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,60,100
"Guile","Crouch HP",-4,"d+HP","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,90,150
"Guile","Crouch LK",0,"d+LK","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,20,70
"Guile","Crouch MK",-4,"d+MK","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,60,100
"Guile","Crouch HK",-13,"d+HK","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,80,125
"Guile","Guile High Kick",-3,"df+HK","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,80,150
"Guile","Knee Bazooka",-3,"b or f+LK","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,50,100
"Guile","Rolling Sobat",-4,"b or f+MK","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,60,100
"Guile","Spinning Back Knuckle",-1,"f+HP","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,90,150
"Guile","Reverse Spin Kick",-2,"f+HK","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,90,150
"Guile","Burn Straight",-1,"b+HP","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,80,150
"Guile","Full Bullet Magnum",-7,"f+MP","False","False","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,60,100
"Guile","Drake Fang",-7,"d+MK > f+MP","False","True","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,60,100
"Guile","Tall Edge",-8,"d+LK > MP","False","True","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,74,160
"Guile","Bullet Revolver",-8,"d+LK > MP > f+HP","False","True","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,130,280
"Guile","Swing Out",-8,"MP > f+HP","False","True","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,123,235
"Guile","Taurus Combination",-4,"LK > MK","False","True","False","normal",975,975,900,600,18,25,0.052,0.033,0.25,0.8,75,142
"Guile","Sonic Blade",-14,"MP+MK (VS1)","False","False","False","vskill",975,975,900,600,18,25,0.052,0.033,0.25,0.8,40,50
"Guile","Dive Sonic",-7,"MP+MK (VS2)","True","False","True","vskill",975,975,900,600,18,25,0.052,0.033,0.25,0.8,40,50
"Guile","Ambush Kick",-2,"MK+HP","False","True","False","vbreak",975,975,900,600,18,25,0.052,0.033,0.25,0.8,60,0
"Guile","LP Sonic Boom",0,"b,f+LP","False","False","True","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,60,50
"Guile","MP Sonic Boom",0,"b,f+MP","False","False","True","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,60,50
"Guile","HP Sonic Boom",0,"b,f+HP","False","False","True","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,60,50
"Guile","EX Sonic Boom",4,"b,f+PP","False","False","True","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,100,100
"Guile","LK Somersault Kick",-28,"d,u+LK","False","False","False","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,100,200
"Guile","MK Somersault Kick",-28,"d,u+MK","False","False","False","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,100,200
"Guile","HK Somersault Kick",-30,"d,u+HK","False","False","False","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,100,200
"Guile","EX Somersault Kick",-37,"d,u+KK","False","False","False","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,150,200
"Guile","LP Sonic Cross",12,"MP+MK > b,f+LP","False","True","True","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,80,100
"Guile","MP Sonic Cross",14,"MP+MK > b,f+MP","False","True","True","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,80,100
"Guile","HP Sonic Cross",14,"MP+MK > b,f+HP","False","True","True","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,80,100
"Guile","EX Sonic Cross",21,"MP+MK > b,f,PP","False","True","True","special",975,975,900,600,18,25,0.052,0.033,0.25,0.8,140,150
"Guile","Sonic Hurricane",-39,"b,f,b,f+P","False","False","True","super",975,975,900,600,18,25,0.052,0.033,0.25,0.8,320,0
"Ibuki","Stand LP",1,"LP","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,30,70
"Ibuki","Stand MP",2,"MP","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,60,100
"Ibuki","Stand HP",-5,"HP","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,80,150
"Ibuki","Stand LK",-2,"LK","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,30,70
"Ibuki","Stand MK",2,"MK","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,60,100
"Ibuki","Stand HK",-2,"HK","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,90,150
"Ibuki","Crouch LP",2,"d+LP","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,30,70
"Ibuki","Crouch MP",-1,"d+MP","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,60,100
"Ibuki","Crouch HP",-3,"d+HP","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,90,150
"Ibuki","Crouch LK",1,"d+LK","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,20,70
"Ibuki","Crouch MK",-2,"d+MK","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,60,100
"Ibuki","Crouch HK",-12,"d+HK","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,100,150
"Ibuki","Kobekudaki",-2,"f+MK","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,70,100
"Ibuki","Bonshogeri",-3,"f+HK","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,90,150
"Ibuki","Sazan",-10,"df+MK","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,50,100
"Ibuki","Agemen",-1,"b+MP","False","False","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,40,70
"Ibuki","Shinten 1",-8,"LP > MP","False","True","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,66,115
"Ibuki","Shinten 2",-9,"LP > MP > HP","False","True","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,106,171
"Ibuki","Yagurakuzushi",-2,"st.LP > st.MP > st.LK","False","True","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,90,155
"Ibuki","Gogasha 1",-12,"MK > cr.HK","False","True","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,114,154
"Ibuki","Shakunage",-5,"d+MP > f+HK","False","True","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,123,190
"Ibuki","Sasanaki",-2,"MP > f+MK","False","True","False","normal",925,950,900,600,16,21,0.052,0.034,0.25,0.8,70,100
"Ibuki","Tenrai",-7,"MP+MK (VS1)","False","False","False","vskill",925,950,900,600,16,21,0.052,0.034,0.25,0.8,60,100
"Ibuki","Tenrai Full",-2,"Hold MP+MK (VS1)","False","False","False","vskill",925,950,900,600,16,21,0.052,0.034,0.25,0.8,80,150
